region_type,region,year,week,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season
States,Utah,2014,40,NA,1.15574,NA,NA,NA,NA,NA,NA,200,45,17305,2014-09-28,10,2014/15
States,Vermont,2014,40,NA,1.33929,NA,NA,NA,NA,NA,NA,42,11,3136,2014-09-28,10,2014/15
States,Virginia,2014,40,NA,1.43013,NA,NA,NA,NA,NA,NA,1166,121,81531,2014-09-28,10,2014/15
States,Washington,2014,40,NA,0.443718,NA,NA,NA,NA,NA,NA,19,26,4282,2014-09-28,10,2014/15
States,West Virginia,2014,40,NA,0.913293,NA,NA,NA,NA,NA,NA,162,46,17738,2014-09-28,10,2014/15
States,Wisconsin,2014,40,NA,0.783875,NA,NA,NA,NA,NA,NA,35,29,4465,2014-09-28,10,2014/15
States,Wyoming,2014,40,NA,0.519785,NA,NA,NA,NA,NA,NA,31,25,5964,2014-09-28,10,2014/15
States,Puerto Rico,2014,40,NA,6.77821,NA,NA,NA,NA,NA,NA,397,6,5857,2014-09-28,10,2014/15
States,Virgin Islands,2014,40,NA,1.40845,NA,NA,NA,NA,NA,NA,5,1,355,2014-09-28,10,2014/15
States,New York City,2014,40,NA,1.54549,NA,NA,NA,NA,NA,NA,1613,94,104368,2014-09-28,10,2014/15
States,Alabama,2014,41,NA,2.06627,NA,NA,NA,NA,NA,NA,270,27,13067,2014-10-05,11,2014/15
States,Alaska,2014,41,NA,0.412939,NA,NA,NA,NA,NA,NA,6,8,1453,2014-10-05,11,2014/15
States,Arizona,2014,41,NA,0.830861,NA,NA,NA,NA,NA,NA,238,59,28645,2014-10-05,11,2014/15
States,Arkansas,2014,41,NA,1.24595,NA,NA,NA,NA,NA,NA,77,19,6180,2014-10-05,11,2014/15
States,California,2014,41,NA,2.01872,NA,NA,NA,NA,NA,NA,936,136,46366,2014-10-05,11,2014/15
States,Colorado,2014,41,NA,0.427594,NA,NA,NA,NA,NA,NA,15,6,3508,2014-10-05,11,2014/15
States,Connecticut,2014,41,NA,1.59107,NA,NA,NA,NA,NA,NA,67,18,4211,2014-10-05,11,2014/15
States,Delaware,2014,41,NA,0.113314,NA,NA,NA,NA,NA,NA,2,7,1765,2014-10-05,11,2014/15
States,District of Columbia,2014,41,NA,5.46912,NA,NA,NA,NA,NA,NA,116,2,2121,2014-10-05,11,2014/15
States,Florida,2014,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-05,11,2014/15
States,Georgia,2014,41,NA,0.500595,NA,NA,NA,NA,NA,NA,101,34,20176,2014-10-05,11,2014/15
States,Hawaii,2014,41,NA,4.95225,NA,NA,NA,NA,NA,NA,140,20,2827,2014-10-05,11,2014/15
States,Idaho,2014,41,NA,1.28079,NA,NA,NA,NA,NA,NA,39,9,3045,2014-10-05,11,2014/15
States,Illinois,2014,41,NA,1.4802,NA,NA,NA,NA,NA,NA,831,93,56141,2014-10-05,11,2014/15
States,Indiana,2014,41,NA,0.791997,NA,NA,NA,NA,NA,NA,76,38,9596,2014-10-05,11,2014/15
States,Iowa,2014,41,NA,0.315731,NA,NA,NA,NA,NA,NA,102,16,32306,2014-10-05,11,2014/15
States,Kansas,2014,41,NA,0.600515,NA,NA,NA,NA,NA,NA,42,30,6994,2014-10-05,11,2014/15
States,Kentucky,2014,41,NA,0.0897384,NA,NA,NA,NA,NA,NA,20,17,22287,2014-10-05,11,2014/15
States,Louisiana,2014,41,NA,2.072,NA,NA,NA,NA,NA,NA,1009,79,48697,2014-10-05,11,2014/15
States,Maine,2014,41,NA,1.25817,NA,NA,NA,NA,NA,NA,77,30,6120,2014-10-05,11,2014/15
States,Maryland,2014,41,NA,0.966228,NA,NA,NA,NA,NA,NA,105,21,10867,2014-10-05,11,2014/15
States,Massachusetts,2014,41,NA,0.706026,NA,NA,NA,NA,NA,NA,185,46,26203,2014-10-05,11,2014/15
States,Michigan,2014,41,NA,0.270187,NA,NA,NA,NA,NA,NA,44,45,16285,2014-10-05,11,2014/15
States,Minnesota,2014,41,NA,0.754446,NA,NA,NA,NA,NA,NA,42,16,5567,2014-10-05,11,2014/15
States,Mississippi,2014,41,NA,2.87785,NA,NA,NA,NA,NA,NA,528,52,18347,2014-10-05,11,2014/15
States,Missouri,2014,41,NA,1.28882,NA,NA,NA,NA,NA,NA,105,23,8147,2014-10-05,11,2014/15
States,Montana,2014,41,NA,0,NA,NA,NA,NA,NA,NA,0,11,3426,2014-10-05,11,2014/15
States,Nebraska,2014,41,NA,0.741565,NA,NA,NA,NA,NA,NA,20,15,2697,2014-10-05,11,2014/15
States,Nevada,2014,41,NA,0.587345,NA,NA,NA,NA,NA,NA,66,31,11237,2014-10-05,11,2014/15
States,New Hampshire,2014,41,NA,0.281577,NA,NA,NA,NA,NA,NA,14,26,4972,2014-10-05,11,2014/15
States,New Jersey,2014,41,NA,2.17104,NA,NA,NA,NA,NA,NA,181,24,8337,2014-10-05,11,2014/15
States,New Mexico,2014,41,NA,1.55445,NA,NA,NA,NA,NA,NA,181,26,11644,2014-10-05,11,2014/15
States,New York,2014,41,NA,0.609081,NA,NA,NA,NA,NA,NA,110,155,18060,2014-10-05,11,2014/15
States,North Carolina,2014,41,NA,0.660579,NA,NA,NA,NA,NA,NA,102,48,15441,2014-10-05,11,2014/15
States,North Dakota,2014,41,NA,0.664011,NA,NA,NA,NA,NA,NA,10,8,1506,2014-10-05,11,2014/15
States,Ohio,2014,41,NA,0.576121,NA,NA,NA,NA,NA,NA,87,52,15101,2014-10-05,11,2014/15
States,Oklahoma,2014,41,NA,2.47019,NA,NA,NA,NA,NA,NA,58,17,2348,2014-10-05,11,2014/15
States,Oregon,2014,41,NA,0.418535,NA,NA,NA,NA,NA,NA,14,13,3345,2014-10-05,11,2014/15
States,Pennsylvania,2014,41,NA,1.1936,NA,NA,NA,NA,NA,NA,159,40,13321,2014-10-05,11,2014/15
States,Rhode Island,2014,41,NA,0.152184,NA,NA,NA,NA,NA,NA,10,19,6571,2014-10-05,11,2014/15
States,South Carolina,2014,41,NA,0.225802,NA,NA,NA,NA,NA,NA,15,15,6643,2014-10-05,11,2014/15
States,South Dakota,2014,41,NA,0.781793,NA,NA,NA,NA,NA,NA,45,24,5756,2014-10-05,11,2014/15
States,Tennessee,2014,41,NA,0.468272,NA,NA,NA,NA,NA,NA,49,48,10464,2014-10-05,11,2014/15
States,Texas,2014,41,NA,1.73191,NA,NA,NA,NA,NA,NA,672,94,38801,2014-10-05,11,2014/15
States,Utah,2014,41,NA,1.29199,NA,NA,NA,NA,NA,NA,230,42,17802,2014-10-05,11,2014/15
States,Vermont,2014,41,NA,1.06727,NA,NA,NA,NA,NA,NA,33,11,3092,2014-10-05,11,2014/15
States,Virginia,2014,41,NA,1.77161,NA,NA,NA,NA,NA,NA,1166,118,65816,2014-10-05,11,2014/15
States,Washington,2014,41,NA,1.45322,NA,NA,NA,NA,NA,NA,64,26,4404,2014-10-05,11,2014/15
States,West Virginia,2014,41,NA,1.09747,NA,NA,NA,NA,NA,NA,194,44,17677,2014-10-05,11,2014/15
States,Wisconsin,2014,41,NA,0.783972,NA,NA,NA,NA,NA,NA,36,27,4592,2014-10-05,11,2014/15
States,Wyoming,2014,41,NA,0.470793,NA,NA,NA,NA,NA,NA,27,24,5735,2014-10-05,11,2014/15
States,Puerto Rico,2014,41,NA,4.16171,NA,NA,NA,NA,NA,NA,210,5,5046,2014-10-05,11,2014/15
States,Virgin Islands,2014,41,NA,1.63043,NA,NA,NA,NA,NA,NA,6,1,368,2014-10-05,11,2014/15
States,New York City,2014,41,NA,1.61982,NA,NA,NA,NA,NA,NA,1621,80,100073,2014-10-05,11,2014/15
States,Alabama,2014,42,NA,1.73504,NA,NA,NA,NA,NA,NA,214,28,12334,2014-10-12,12,2014/15
States,Alaska,2014,42,NA,0.364631,NA,NA,NA,NA,NA,NA,4,7,1097,2014-10-12,12,2014/15
States,Arizona,2014,42,NA,0.969776,NA,NA,NA,NA,NA,NA,283,60,29182,2014-10-12,12,2014/15
States,Arkansas,2014,42,NA,1.21241,NA,NA,NA,NA,NA,NA,77,21,6351,2014-10-12,12,2014/15
States,California,2014,42,NA,1.88158,NA,NA,NA,NA,NA,NA,886,139,47088,2014-10-12,12,2014/15
States,Colorado,2014,42,NA,0.472813,NA,NA,NA,NA,NA,NA,18,6,3807,2014-10-12,12,2014/15
States,Connecticut,2014,42,NA,1.55388,NA,NA,NA,NA,NA,NA,62,16,3990,2014-10-12,12,2014/15
States,Delaware,2014,42,NA,0,NA,NA,NA,NA,NA,NA,0,7,1677,2014-10-12,12,2014/15
States,District of Columbia,2014,42,NA,5.03445,NA,NA,NA,NA,NA,NA,95,2,1887,2014-10-12,12,2014/15
States,Florida,2014,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-12,12,2014/15
States,Georgia,2014,42,NA,0.535943,NA,NA,NA,NA,NA,NA,155,35,28921,2014-10-12,12,2014/15
States,Hawaii,2014,42,NA,4.42924,NA,NA,NA,NA,NA,NA,123,20,2777,2014-10-12,12,2014/15
States,Idaho,2014,42,NA,1.48213,NA,NA,NA,NA,NA,NA,51,10,3441,2014-10-12,12,2014/15
States,Illinois,2014,42,NA,1.64143,NA,NA,NA,NA,NA,NA,929,94,56597,2014-10-12,12,2014/15
States,Indiana,2014,42,NA,0.688047,NA,NA,NA,NA,NA,NA,59,36,8575,2014-10-12,12,2014/15
States,Iowa,2014,42,NA,0.275115,NA,NA,NA,NA,NA,NA,95,14,34531,2014-10-12,12,2014/15
States,Kansas,2014,42,NA,0.875099,NA,NA,NA,NA,NA,NA,55,30,6285,2014-10-12,12,2014/15
States,Kentucky,2014,42,NA,0.048178,NA,NA,NA,NA,NA,NA,11,19,22832,2014-10-12,12,2014/15
States,Louisiana,2014,42,NA,2.6345,NA,NA,NA,NA,NA,NA,1307,83,49611,2014-10-12,12,2014/15
States,Maine,2014,42,NA,1.13998,NA,NA,NA,NA,NA,NA,68,31,5965,2014-10-12,12,2014/15
States,Maryland,2014,42,NA,0.857064,NA,NA,NA,NA,NA,NA,93,21,10851,2014-10-12,12,2014/15
States,Massachusetts,2014,42,NA,0.784763,NA,NA,NA,NA,NA,NA,178,46,22682,2014-10-12,12,2014/15
States,Michigan,2014,42,NA,0.394187,NA,NA,NA,NA,NA,NA,67,47,16997,2014-10-12,12,2014/15
States,Minnesota,2014,42,NA,0.892164,NA,NA,NA,NA,NA,NA,46,15,5156,2014-10-12,12,2014/15
States,Mississippi,2014,42,NA,2.48465,NA,NA,NA,NA,NA,NA,441,53,17749,2014-10-12,12,2014/15
States,Missouri,2014,42,NA,1.40453,NA,NA,NA,NA,NA,NA,116,23,8259,2014-10-12,12,2014/15
States,Montana,2014,42,NA,0.0597907,NA,NA,NA,NA,NA,NA,2,11,3345,2014-10-12,12,2014/15
States,Nebraska,2014,42,NA,0.855545,NA,NA,NA,NA,NA,NA,26,16,3039,2014-10-12,12,2014/15
States,Nevada,2014,42,NA,0.551651,NA,NA,NA,NA,NA,NA,73,31,13233,2014-10-12,12,2014/15
States,New Hampshire,2014,42,NA,0.0609756,NA,NA,NA,NA,NA,NA,3,26,4920,2014-10-12,12,2014/15
States,New Jersey,2014,42,NA,1.60945,NA,NA,NA,NA,NA,NA,173,25,10749,2014-10-12,12,2014/15
States,New Mexico,2014,42,NA,1.90233,NA,NA,NA,NA,NA,NA,194,25,10198,2014-10-12,12,2014/15
States,New York,2014,42,NA,0.76846,NA,NA,NA,NA,NA,NA,138,157,17958,2014-10-12,12,2014/15
States,North Carolina,2014,42,NA,0.493643,NA,NA,NA,NA,NA,NA,73,47,14788,2014-10-12,12,2014/15
States,North Dakota,2014,42,NA,0.804829,NA,NA,NA,NA,NA,NA,12,7,1491,2014-10-12,12,2014/15
States,Ohio,2014,42,NA,0.49337,NA,NA,NA,NA,NA,NA,80,55,16215,2014-10-12,12,2014/15
States,Oklahoma,2014,42,NA,1.36633,NA,NA,NA,NA,NA,NA,53,19,3879,2014-10-12,12,2014/15
States,Oregon,2014,42,NA,0.572246,NA,NA,NA,NA,NA,NA,28,20,4893,2014-10-12,12,2014/15
States,Pennsylvania,2014,42,NA,1.01448,NA,NA,NA,NA,NA,NA,166,45,16363,2014-10-12,12,2014/15
States,Rhode Island,2014,42,NA,0.241629,NA,NA,NA,NA,NA,NA,14,20,5794,2014-10-12,12,2014/15
States,South Carolina,2014,42,NA,0.559589,NA,NA,NA,NA,NA,NA,37,15,6612,2014-10-12,12,2014/15
States,South Dakota,2014,42,NA,0.844231,NA,NA,NA,NA,NA,NA,51,24,6041,2014-10-12,12,2014/15
States,Tennessee,2014,42,NA,0.5426,NA,NA,NA,NA,NA,NA,47,46,8662,2014-10-12,12,2014/15
States,Texas,2014,42,NA,1.97601,NA,NA,NA,NA,NA,NA,761,95,38512,2014-10-12,12,2014/15
States,Utah,2014,42,NA,1.29317,NA,NA,NA,NA,NA,NA,243,43,18791,2014-10-12,12,2014/15
States,Vermont,2014,42,NA,1.30826,NA,NA,NA,NA,NA,NA,32,9,2446,2014-10-12,12,2014/15
States,Virginia,2014,42,NA,1.87367,NA,NA,NA,NA,NA,NA,1280,108,68315,2014-10-12,12,2014/15
States,Washington,2014,42,NA,0.773616,NA,NA,NA,NA,NA,NA,38,32,4912,2014-10-12,12,2014/15
States,West Virginia,2014,42,NA,0.965647,NA,NA,NA,NA,NA,NA,174,44,18019,2014-10-12,12,2014/15
States,Wisconsin,2014,42,NA,1.00767,NA,NA,NA,NA,NA,NA,46,29,4565,2014-10-12,12,2014/15
States,Wyoming,2014,42,NA,0.512343,NA,NA,NA,NA,NA,NA,33,24,6441,2014-10-12,12,2014/15
States,Puerto Rico,2014,42,NA,10.1388,NA,NA,NA,NA,NA,NA,577,6,5691,2014-10-12,12,2014/15
States,Virgin Islands,2014,42,NA,1.80412,NA,NA,NA,NA,NA,NA,7,1,388,2014-10-12,12,2014/15
States,New York City,2014,42,NA,1.73901,NA,NA,NA,NA,NA,NA,1742,94,100172,2014-10-12,12,2014/15
States,Alabama,2014,43,NA,1.8387,NA,NA,NA,NA,NA,NA,246,28,13379,2014-10-19,13,2014/15
States,Alaska,2014,43,NA,1.54603,NA,NA,NA,NA,NA,NA,22,8,1423,2014-10-19,13,2014/15
States,Arizona,2014,43,NA,0.931957,NA,NA,NA,NA,NA,NA,289,59,31010,2014-10-19,13,2014/15
States,Arkansas,2014,43,NA,1.44473,NA,NA,NA,NA,NA,NA,83,20,5745,2014-10-19,13,2014/15
States,California,2014,43,NA,1.84197,NA,NA,NA,NA,NA,NA,873,147,47395,2014-10-19,13,2014/15
States,Colorado,2014,43,NA,0.440643,NA,NA,NA,NA,NA,NA,17,4,3858,2014-10-19,13,2014/15
States,Connecticut,2014,43,NA,1.45909,NA,NA,NA,NA,NA,NA,56,16,3838,2014-10-19,13,2014/15
States,Delaware,2014,43,NA,0,NA,NA,NA,NA,NA,NA,0,7,1734,2014-10-19,13,2014/15
States,District of Columbia,2014,43,NA,5.6615,NA,NA,NA,NA,NA,NA,95,2,1678,2014-10-19,13,2014/15
States,Florida,2014,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-19,13,2014/15
States,Georgia,2014,43,NA,0.679822,NA,NA,NA,NA,NA,NA,195,36,28684,2014-10-19,13,2014/15
States,Hawaii,2014,43,NA,4.43332,NA,NA,NA,NA,NA,NA,124,20,2797,2014-10-19,13,2014/15
States,Idaho,2014,43,NA,0.863171,NA,NA,NA,NA,NA,NA,27,10,3128,2014-10-19,13,2014/15
States,Illinois,2014,43,NA,1.59675,NA,NA,NA,NA,NA,NA,899,93,56302,2014-10-19,13,2014/15
States,Indiana,2014,43,NA,0.755814,NA,NA,NA,NA,NA,NA,65,37,8600,2014-10-19,13,2014/15
States,Iowa,2014,43,NA,0.287503,NA,NA,NA,NA,NA,NA,96,16,33391,2014-10-19,13,2014/15
States,Kansas,2014,43,NA,0.922992,NA,NA,NA,NA,NA,NA,67,32,7259,2014-10-19,13,2014/15
States,Kentucky,2014,43,NA,0.164097,NA,NA,NA,NA,NA,NA,38,19,23157,2014-10-19,13,2014/15
States,Louisiana,2014,43,NA,2.51817,NA,NA,NA,NA,NA,NA,1161,81,46105,2014-10-19,13,2014/15
States,Maine,2014,43,NA,0.969279,NA,NA,NA,NA,NA,NA,59,31,6087,2014-10-19,13,2014/15
States,Maryland,2014,43,NA,0.957198,NA,NA,NA,NA,NA,NA,123,23,12850,2014-10-19,13,2014/15
States,Massachusetts,2014,43,NA,0.605295,NA,NA,NA,NA,NA,NA,163,48,26929,2014-10-19,13,2014/15
States,Michigan,2014,43,NA,0.443656,NA,NA,NA,NA,NA,NA,75,47,16905,2014-10-19,13,2014/15
States,Minnesota,2014,43,NA,0.856198,NA,NA,NA,NA,NA,NA,44,16,5139,2014-10-19,13,2014/15
States,Mississippi,2014,43,NA,2.86832,NA,NA,NA,NA,NA,NA,550,53,19175,2014-10-19,13,2014/15
States,Missouri,2014,43,NA,1.32654,NA,NA,NA,NA,NA,NA,112,22,8443,2014-10-19,13,2014/15
States,Montana,2014,43,NA,0.126984,NA,NA,NA,NA,NA,NA,4,12,3150,2014-10-19,13,2014/15
States,Nebraska,2014,43,NA,0.530906,NA,NA,NA,NA,NA,NA,14,16,2637,2014-10-19,13,2014/15
States,Nevada,2014,43,NA,0.435894,NA,NA,NA,NA,NA,NA,58,30,13306,2014-10-19,13,2014/15
States,New Hampshire,2014,43,NA,0.10142,NA,NA,NA,NA,NA,NA,5,26,4930,2014-10-19,13,2014/15
States,New Jersey,2014,43,NA,1.86151,NA,NA,NA,NA,NA,NA,207,26,11120,2014-10-19,13,2014/15
States,New Mexico,2014,43,NA,1.6611,NA,NA,NA,NA,NA,NA,179,24,10776,2014-10-19,13,2014/15
States,New York,2014,43,NA,0.872553,NA,NA,NA,NA,NA,NA,160,159,18337,2014-10-19,13,2014/15
States,North Carolina,2014,43,NA,0.789224,NA,NA,NA,NA,NA,NA,133,51,16852,2014-10-19,13,2014/15
States,North Dakota,2014,43,NA,0.643317,NA,NA,NA,NA,NA,NA,9,8,1399,2014-10-19,13,2014/15
States,Ohio,2014,43,NA,0.605954,NA,NA,NA,NA,NA,NA,103,56,16998,2014-10-19,13,2014/15
States,Oklahoma,2014,43,NA,1.07742,NA,NA,NA,NA,NA,NA,43,18,3991,2014-10-19,13,2014/15
States,Oregon,2014,43,NA,0.713776,NA,NA,NA,NA,NA,NA,30,16,4203,2014-10-19,13,2014/15
States,Pennsylvania,2014,43,NA,1.1704,NA,NA,NA,NA,NA,NA,195,46,16661,2014-10-19,13,2014/15
States,Rhode Island,2014,43,NA,0.0994318,NA,NA,NA,NA,NA,NA,7,20,7040,2014-10-19,13,2014/15
States,South Carolina,2014,43,NA,0.638763,NA,NA,NA,NA,NA,NA,38,15,5949,2014-10-19,13,2014/15
States,South Dakota,2014,43,NA,1.0968,NA,NA,NA,NA,NA,NA,63,24,5744,2014-10-19,13,2014/15
States,Tennessee,2014,43,NA,0.786283,NA,NA,NA,NA,NA,NA,83,48,10556,2014-10-19,13,2014/15
States,Texas,2014,43,NA,2.1727,NA,NA,NA,NA,NA,NA,860,98,39582,2014-10-19,13,2014/15
States,Utah,2014,43,NA,1.51456,NA,NA,NA,NA,NA,NA,234,38,15450,2014-10-19,13,2014/15
States,Vermont,2014,43,NA,1.06242,NA,NA,NA,NA,NA,NA,40,12,3765,2014-10-19,13,2014/15
States,Virginia,2014,43,NA,1.70346,NA,NA,NA,NA,NA,NA,1291,116,75787,2014-10-19,13,2014/15
States,Washington,2014,43,NA,0.620604,NA,NA,NA,NA,NA,NA,30,31,4834,2014-10-19,13,2014/15
States,West Virginia,2014,43,NA,1.08258,NA,NA,NA,NA,NA,NA,199,45,18382,2014-10-19,13,2014/15
States,Wisconsin,2014,43,NA,1.93198,NA,NA,NA,NA,NA,NA,146,29,7557,2014-10-19,13,2014/15
States,Wyoming,2014,43,NA,0.84832,NA,NA,NA,NA,NA,NA,50,26,5894,2014-10-19,13,2014/15
States,Puerto Rico,2014,43,NA,9.27433,NA,NA,NA,NA,NA,NA,547,7,5898,2014-10-19,13,2014/15
States,Virgin Islands,2014,43,NA,3.35917,NA,NA,NA,NA,NA,NA,13,1,387,2014-10-19,13,2014/15
States,New York City,2014,43,NA,1.72474,NA,NA,NA,NA,NA,NA,1727,93,100131,2014-10-19,13,2014/15
States,Alabama,2014,44,NA,2.11822,NA,NA,NA,NA,NA,NA,253,28,11944,2014-10-26,14,2014/15
States,Alaska,2014,44,NA,1.80723,NA,NA,NA,NA,NA,NA,21,7,1162,2014-10-26,14,2014/15
States,Arizona,2014,44,NA,0.939032,NA,NA,NA,NA,NA,NA,272,58,28966,2014-10-26,14,2014/15
States,Arkansas,2014,44,NA,1.46085,NA,NA,NA,NA,NA,NA,86,18,5887,2014-10-26,14,2014/15
States,California,2014,44,NA,1.88603,NA,NA,NA,NA,NA,NA,844,154,44750,2014-10-26,14,2014/15
States,Colorado,2014,44,NA,0.49776,NA,NA,NA,NA,NA,NA,20,6,4018,2014-10-26,14,2014/15
States,Connecticut,2014,44,NA,2.06852,NA,NA,NA,NA,NA,NA,96,21,4641,2014-10-26,14,2014/15
States,Delaware,2014,44,NA,0.0538213,NA,NA,NA,NA,NA,NA,1,7,1858,2014-10-26,14,2014/15
States,District of Columbia,2014,44,NA,6.35436,NA,NA,NA,NA,NA,NA,137,2,2156,2014-10-26,14,2014/15
States,Florida,2014,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-26,14,2014/15
States,Georgia,2014,44,NA,0.769458,NA,NA,NA,NA,NA,NA,182,37,23653,2014-10-26,14,2014/15
States,Hawaii,2014,44,NA,4.48448,NA,NA,NA,NA,NA,NA,117,20,2609,2014-10-26,14,2014/15
States,Idaho,2014,44,NA,0.947587,NA,NA,NA,NA,NA,NA,32,10,3377,2014-10-26,14,2014/15
States,Illinois,2014,44,NA,1.74722,NA,NA,NA,NA,NA,NA,979,96,56032,2014-10-26,14,2014/15
States,Indiana,2014,44,NA,0.694664,NA,NA,NA,NA,NA,NA,66,38,9501,2014-10-26,14,2014/15
States,Iowa,2014,44,NA,0.34339,NA,NA,NA,NA,NA,NA,117,16,34072,2014-10-26,14,2014/15
States,Kansas,2014,44,NA,0.78125,NA,NA,NA,NA,NA,NA,47,29,6016,2014-10-26,14,2014/15
States,Kentucky,2014,44,NA,0.0676779,NA,NA,NA,NA,NA,NA,17,19,25119,2014-10-26,14,2014/15
States,Louisiana,2014,44,NA,2.54468,NA,NA,NA,NA,NA,NA,1206,77,47393,2014-10-26,14,2014/15
States,Maine,2014,44,NA,1.02456,NA,NA,NA,NA,NA,NA,63,30,6149,2014-10-26,14,2014/15
States,Maryland,2014,44,NA,1.12683,NA,NA,NA,NA,NA,NA,133,23,11803,2014-10-26,14,2014/15
States,Massachusetts,2014,44,NA,0.740407,NA,NA,NA,NA,NA,NA,197,47,26607,2014-10-26,14,2014/15
States,Michigan,2014,44,NA,0.494181,NA,NA,NA,NA,NA,NA,93,52,18819,2014-10-26,14,2014/15
States,Minnesota,2014,44,NA,0.826598,NA,NA,NA,NA,NA,NA,45,16,5444,2014-10-26,14,2014/15
States,Mississippi,2014,44,NA,2.45889,NA,NA,NA,NA,NA,NA,483,54,19643,2014-10-26,14,2014/15
States,Missouri,2014,44,NA,0.948386,NA,NA,NA,NA,NA,NA,52,22,5483,2014-10-26,14,2014/15
States,Montana,2014,44,NA,0.118941,NA,NA,NA,NA,NA,NA,4,12,3363,2014-10-26,14,2014/15
States,Nebraska,2014,44,NA,0.420008,NA,NA,NA,NA,NA,NA,11,16,2619,2014-10-26,14,2014/15
States,Nevada,2014,44,NA,0.562972,NA,NA,NA,NA,NA,NA,70,29,12434,2014-10-26,14,2014/15
States,New Hampshire,2014,44,NA,0.269906,NA,NA,NA,NA,NA,NA,14,27,5187,2014-10-26,14,2014/15
States,New Jersey,2014,44,NA,1.57613,NA,NA,NA,NA,NA,NA,168,26,10659,2014-10-26,14,2014/15
States,New Mexico,2014,44,NA,1.31718,NA,NA,NA,NA,NA,NA,150,27,11388,2014-10-26,14,2014/15
States,New York,2014,44,NA,0.95177,NA,NA,NA,NA,NA,NA,178,161,18702,2014-10-26,14,2014/15
States,North Carolina,2014,44,NA,0.923254,NA,NA,NA,NA,NA,NA,160,52,17330,2014-10-26,14,2014/15
States,North Dakota,2014,44,NA,0.679245,NA,NA,NA,NA,NA,NA,9,7,1325,2014-10-26,14,2014/15
States,Ohio,2014,44,NA,0.534759,NA,NA,NA,NA,NA,NA,87,54,16269,2014-10-26,14,2014/15
States,Oklahoma,2014,44,NA,1.40476,NA,NA,NA,NA,NA,NA,59,18,4200,2014-10-26,14,2014/15
States,Oregon,2014,44,NA,1.03776,NA,NA,NA,NA,NA,NA,47,17,4529,2014-10-26,14,2014/15
States,Pennsylvania,2014,44,NA,1.08301,NA,NA,NA,NA,NA,NA,170,47,15697,2014-10-26,14,2014/15
States,Rhode Island,2014,44,NA,0.154213,NA,NA,NA,NA,NA,NA,11,20,7133,2014-10-26,14,2014/15
States,South Carolina,2014,44,NA,0.76835,NA,NA,NA,NA,NA,NA,47,15,6117,2014-10-26,14,2014/15
States,South Dakota,2014,44,NA,0.70514,NA,NA,NA,NA,NA,NA,38,23,5389,2014-10-26,14,2014/15
States,Tennessee,2014,44,NA,0.83815,NA,NA,NA,NA,NA,NA,87,48,10380,2014-10-26,14,2014/15
States,Texas,2014,44,NA,2.26836,NA,NA,NA,NA,NA,NA,861,96,37957,2014-10-26,14,2014/15
States,Utah,2014,44,NA,1.58786,NA,NA,NA,NA,NA,NA,270,41,17004,2014-10-26,14,2014/15
States,Vermont,2014,44,NA,1.37312,NA,NA,NA,NA,NA,NA,52,12,3787,2014-10-26,14,2014/15
States,Virginia,2014,44,NA,1.71274,NA,NA,NA,NA,NA,NA,1262,116,73683,2014-10-26,14,2014/15
States,Washington,2014,44,NA,0.604511,NA,NA,NA,NA,NA,NA,26,35,4301,2014-10-26,14,2014/15
States,West Virginia,2014,44,NA,1.1051,NA,NA,NA,NA,NA,NA,194,44,17555,2014-10-26,14,2014/15
States,Wisconsin,2014,44,NA,2.2283,NA,NA,NA,NA,NA,NA,171,29,7674,2014-10-26,14,2014/15
States,Wyoming,2014,44,NA,0.43082,NA,NA,NA,NA,NA,NA,26,26,6035,2014-10-26,14,2014/15
States,Puerto Rico,2014,44,NA,6.18928,NA,NA,NA,NA,NA,NA,344,7,5558,2014-10-26,14,2014/15
States,Virgin Islands,2014,44,NA,2.97767,NA,NA,NA,NA,NA,NA,12,1,403,2014-10-26,14,2014/15
States,New York City,2014,44,NA,1.79443,NA,NA,NA,NA,NA,NA,1798,95,100199,2014-10-26,14,2014/15
States,Alabama,2014,45,NA,2.5133,NA,NA,NA,NA,NA,NA,274,26,10902,2014-11-02,15,2014/15
States,Alaska,2014,45,NA,3.11448,NA,NA,NA,NA,NA,NA,37,7,1188,2014-11-02,15,2014/15
States,Arizona,2014,45,NA,1.08034,NA,NA,NA,NA,NA,NA,325,61,30083,2014-11-02,15,2014/15
States,Arkansas,2014,45,NA,1.64339,NA,NA,NA,NA,NA,NA,100,19,6085,2014-11-02,15,2014/15
States,California,2014,45,NA,2.22964,NA,NA,NA,NA,NA,NA,1048,157,47003,2014-11-02,15,2014/15
States,Colorado,2014,45,NA,0.557,NA,NA,NA,NA,NA,NA,15,6,2693,2014-11-02,15,2014/15
States,Connecticut,2014,45,NA,2.27323,NA,NA,NA,NA,NA,NA,103,21,4531,2014-11-02,15,2014/15
