feat,importance,b,q_level
state_city_NC_DURHAM,0,3,0.025
state_city_NC_FAYETTEVILLE,0,3,0.025
state_city_NC_GREENSBORO,0,3,0.025
state_city_NC_HIGH_POINT,0,3,0.025
state_city_NC_RALEIGH,0,3,0.025
state_city_NC_WILMINGTON,0,3,0.025
state_city_NC_WINSTON-SALEM,0,3,0.025
state_city_ND,15,3,0.025
state_city_ND_FARGO,0,3,0.025
state_city_NE,0,3,0.025
state_city_NE_LINCOLN,0,3,0.025
state_city_NE_OMAHA,0,3,0.025
state_city_NH,5,3,0.025
state_city_NH_MANCHESTER,0,3,0.025
state_city_NJ_ELIZABETH,0,3,0.025
state_city_NJ_JERSEY_CITY,0,3,0.025
state_city_NJ_NEWARK,0,3,0.025
state_city_NJ_PATERSON,0,3,0.025
state_city_NM,7,3,0.025
state_city_NM_ALBUQUERQUE,0,3,0.025
state_city_NM_LAS_CRUCES,0,3,0.025
state_city_NV,17,3,0.025
state_city_NV_HENDERSON,0,3,0.025
state_city_NV_LAS_VEGAS,0,3,0.025
state_city_NV_NORTH_LAS_VEGAS,0,3,0.025
state_city_NV_RENO,0,3,0.025
state_city_NV_SPARKS,0,3,0.025
state_city_NY,0,3,0.025
state_city_NY_ALBANY,0,3,0.025
state_city_NY_BUFFALO,0,3,0.025
state_city_NY_NEW_YORK,0,3,0.025
state_city_NY_ROCHESTER,1,3,0.025
state_city_NY_SYRACUSE,0,3,0.025
state_city_NY_YONKERS,0,3,0.025
state_city_OH,0,3,0.025
state_city_OH_AKRON,6,3,0.025
state_city_OH_CINCINNATI,10,3,0.025
state_city_OH_CLEVELAND,0,3,0.025
state_city_OH_COLUMBUS,0,3,0.025
state_city_OH_DAYTON,0,3,0.025
state_city_OH_TOLEDO,0,3,0.025
state_city_OK,0,3,0.025
state_city_OK_BROKEN_ARROW,0,3,0.025
state_city_OK_NORMAN,0,3,0.025
state_city_OK_OKLAHOMA_CITY,0,3,0.025
state_city_OK_TULSA,0,3,0.025
state_city_OR,3,3,0.025
state_city_OR_BEND,0,3,0.025
state_city_OR_GRESHAM,0,3,0.025
state_city_OR_HILLSBORO,0,3,0.025
state_city_OR_PORTLAND,1,3,0.025
state_city_OR_SALEM,0,3,0.025
state_city_PA,0,3,0.025
state_city_PA_ALLENTOWN,19,3,0.025
state_city_PA_PHILADELPHIA,0,3,0.025
state_city_PA_PITTSBURGH,0,3,0.025
state_city_PR,0,3,0.025
state_city_RI_PROVIDENCE,0,3,0.025
state_city_SC,0,3,0.025
state_city_SC_CHARLESTON,0,3,0.025
state_city_SC_COLUMBIA,0,3,0.025
state_city_SD,0,3,0.025
state_city_SD_SIOUX_FALLS,0,3,0.025
state_city_TN,1,3,0.025
state_city_TN_CHATTANOOGA,0,3,0.025
state_city_TN_KNOXVILLE,0,3,0.025
state_city_TN_MEMPHIS,0,3,0.025
state_city_TN_MURFREESBORO,0,3,0.025
state_city_TX,4,3,0.025
state_city_TX_ABILENE,0,3,0.025
state_city_TX_ALLEN,0,3,0.025
state_city_TX_AMARILLO,0,3,0.025
state_city_TX_ARLINGTON,0,3,0.025
state_city_TX_AUSTIN,0,3,0.025
state_city_TX_BEAUMONT,0,3,0.025
state_city_TX_BROWNSVILLE,0,3,0.025
state_city_TX_CARROLLTON,0,3,0.025
state_city_TX_COLLEGE_STATION,0,3,0.025
state_city_TX_CONROE,0,3,0.025
state_city_TX_CORPUS_CHRISTI,0,3,0.025
state_city_TX_DALLAS,0,3,0.025
state_city_TX_DENTON,1,3,0.025
state_city_TX_EDINBURG,0,3,0.025
state_city_TX_EL_PASO,0,3,0.025
state_city_TX_FORT_WORTH,0,3,0.025
state_city_TX_FRISCO,0,3,0.025
state_city_TX_HOUSTON,0,3,0.025
state_city_TX_IRVING,0,3,0.025
state_city_TX_KILLEEN,0,3,0.025
state_city_TX_LAREDO,0,3,0.025
state_city_TX_LEWISVILLE,0,3,0.025
state_city_TX_LUBBOCK,0,3,0.025
state_city_TX_MCALLEN,0,3,0.025
state_city_TX_MCKINNEY,0,3,0.025
state_city_TX_MESQUITE,0,3,0.025
state_city_TX_MIDLAND,0,3,0.025
state_city_TX_NEW_BRAUNFELS,0,3,0.025
state_city_TX_ODESSA,0,3,0.025
state_city_TX_PASADENA,0,3,0.025
state_city_TX_PEARLAND,0,3,0.025
state_city_TX_PLANO,0,3,0.025
state_city_TX_RICHARDSON,0,3,0.025
state_city_TX_ROUND_ROCK,0,3,0.025
state_city_TX_SAN_ANTONIO,0,3,0.025
state_city_TX_SUGAR_LAND,0,3,0.025
state_city_TX_TYLER,0,3,0.025
state_city_TX_WACO,0,3,0.025
state_city_TX_WICHITA_FALLS,0,3,0.025
state_city_UT,1,3,0.025
state_city_UT_PROVO,0,3,0.025
state_city_UT_SALT_LAKE_CITY,0,3,0.025
state_city_UT_WEST_JORDAN,0,3,0.025
state_city_VA,1,3,0.025
state_city_VA_ALEXANDRIA,0,3,0.025
state_city_VA_CHESAPEAKE,0,3,0.025
state_city_VA_HAMPTON,0,3,0.025
state_city_VA_NEWPORT_NEWS,0,3,0.025
state_city_VA_NORFOLK,0,3,0.025
state_city_VA_RICHMOND,0,3,0.025
state_city_VA_SUFFOLK,0,3,0.025
state_city_VA_VIRGINIA_BEACH,0,3,0.025
state_city_VT,0,3,0.025
state_city_WA,2,3,0.025
state_city_WA_BELLEVUE,0,3,0.025
state_city_WA_EVERETT,0,3,0.025
state_city_WA_RENTON,0,3,0.025
state_city_WA_SEATTLE,0,3,0.025
state_city_WA_SPOKANE,0,3,0.025
state_city_WA_TACOMA,8,3,0.025
state_city_WA_VANCOUVER,0,3,0.025
state_city_WI,0,3,0.025
state_city_WI_GREEN_BAY,0,3,0.025
state_city_WI_MADISON,0,3,0.025
state_city_WI_MILWAUKEE,0,3,0.025
state_city_WV,0,3,0.025
state_city_WY,2,3,0.025
delta_xmas,114,3,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone,51,3,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone,61,3,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone,46,3,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone,80,3,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone,55,3,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone,46,3,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone,23,3,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone,144,3,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone,38,3,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone,60,3,0.025
inc_trans_cs_rollmean_w2,52,3,0.025
inc_trans_cs_rollmean_w4,78,3,0.025
inc_trans_cs_lag1,59,3,0.025
inc_trans_cs_lag2,39,3,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,37,3,0.025
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,20,3,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,35,3,0.025
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,45,3,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,37,3,0.025
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,47,3,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,48,3,0.025
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,33,3,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,35,3,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,46,3,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,32,3,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,37,3,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,23,3,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,21,3,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,31,3,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,58,3,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,23,3,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,22,3,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,61,3,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,85,3,0.025
inc_trans_cs_rollmean_w2_lag1,20,3,0.025
inc_trans_cs_rollmean_w2_lag2,21,3,0.025
inc_trans_cs_rollmean_w4_lag1,63,3,0.025
inc_trans_cs_rollmean_w4_lag2,80,3,0.025
horizon,47,3,0.025
inc_trans_cs,153,3,0.5
season_week,212,3,0.5
log_pop,161,3,0.5
source_flusurvnet,22,3,0.5
source_ilinet,0,3,0.5
source_nhsn_city,92,3,0.5
state_city_AK,1,3,0.5
state_city_AL,0,3,0.5
state_city_AL_BIRMINGHAM,0,3,0.5
state_city_AL_HUNTSVILLE,0,3,0.5
state_city_AL_MOBILE,0,3,0.5
state_city_AL_MONTGOMERY,0,3,0.5
state_city_AL_TUSCALOOSA,0,3,0.5
state_city_AR,1,3,0.5
state_city_AR_FAYETTEVILLE,0,3,0.5
state_city_AR_LITTLE_ROCK,0,3,0.5
state_city_AZ,1,3,0.5
state_city_AZ_CHANDLER,0,3,0.5
state_city_AZ_GLENDALE,0,3,0.5
state_city_AZ_GOODYEAR,0,3,0.5
state_city_AZ_MESA,0,3,0.5
state_city_AZ_PHOENIX,0,3,0.5
state_city_AZ_SCOTTSDALE,0,3,0.5
state_city_AZ_TEMPE,0,3,0.5
state_city_AZ_TUCSON,1,3,0.5
state_city_AZ_YUMA,0,3,0.5
state_city_CA,0,3,0.5
state_city_CA_ANAHEIM,0,3,0.5
state_city_CA_ANTIOCH,0,3,0.5
state_city_CA_BAKERSFIELD,0,3,0.5
state_city_CA_BERKELEY,0,3,0.5
state_city_CA_BURBANK,0,3,0.5
state_city_CA_CHICO,0,3,0.5
state_city_CA_CHULA_VISTA,0,3,0.5
state_city_CA_CLOVIS,0,3,0.5
state_city_CA_CORONA,0,3,0.5
state_city_CA_COSTA_MESA,0,3,0.5
state_city_CA_DOWNEY,0,3,0.5
state_city_CA_FONTANA,0,3,0.5
state_city_CA_FREMONT,0,3,0.5
state_city_CA_FRESNO,0,3,0.5
state_city_CA_FULLERTON,0,3,0.5
state_city_CA_GARDEN_GROVE,0,3,0.5
state_city_CA_GLENDALE,0,3,0.5
state_city_CA_HUNTINGTON_BEACH,0,3,0.5
state_city_CA_INGLEWOOD,0,3,0.5
state_city_CA_IRVINE,0,3,0.5
state_city_CA_LANCASTER,0,3,0.5
state_city_CA_LONG_BEACH,0,3,0.5
state_city_CA_LOS_ANGELES,0,3,0.5
state_city_CA_MODESTO,0,3,0.5
state_city_CA_MORENO_VALLEY,0,3,0.5
state_city_CA_MURRIETA,0,3,0.5
state_city_CA_OAKLAND,0,3,0.5
state_city_CA_OCEANSIDE,0,3,0.5
state_city_CA_ONTARIO,0,3,0.5
state_city_CA_ORANGE,0,3,0.5
state_city_CA_OXNARD,0,3,0.5
state_city_CA_PALMDALE,0,3,0.5
state_city_CA_PASADENA,0,3,0.5
state_city_CA_POMONA,0,3,0.5
state_city_CA_RANCHO_CUCAMONGA,0,3,0.5
state_city_CA_RIVERSIDE,0,3,0.5
state_city_CA_ROSEVILLE,0,3,0.5
state_city_CA_SACRAMENTO,0,3,0.5
state_city_CA_SALINAS,0,3,0.5
state_city_CA_SANTA_ANA,0,3,0.5
state_city_CA_SANTA_CLARA,0,3,0.5
state_city_CA_SANTA_MARIA,0,3,0.5
state_city_CA_SANTA_ROSA,0,3,0.5
state_city_CA_SAN_BERNARDINO,0,3,0.5
state_city_CA_SAN_DIEGO,0,3,0.5
state_city_CA_SAN_FRANCISCO,0,3,0.5
state_city_CA_SAN_JOSE,0,3,0.5
state_city_CA_SAN_MATEO,0,3,0.5
state_city_CA_SIMI_VALLEY,0,3,0.5
state_city_CA_STOCKTON,0,3,0.5
state_city_CA_TEMECULA,0,3,0.5
state_city_CA_THOUSAND_OAKS,0,3,0.5
state_city_CA_TORRANCE,0,3,0.5
state_city_CA_VACAVILLE,0,3,0.5
state_city_CA_VALLEJO,0,3,0.5
state_city_CA_VICTORVILLE,0,3,0.5
state_city_CA_VISALIA,0,3,0.5
state_city_CA_WEST_COVINA,0,3,0.5
state_city_CO,1,3,0.5
state_city_CO_AURORA,0,3,0.5
state_city_CO_BOULDER,0,3,0.5
state_city_CO_COLORADO_SPRINGS,0,3,0.5
state_city_CO_DENVER,0,3,0.5
state_city_CO_FORT_COLLINS,0,3,0.5
state_city_CO_GREELEY,0,3,0.5
state_city_CO_LAKEWOOD,0,3,0.5
state_city_CO_PUEBLO,0,3,0.5
state_city_CO_THORNTON,0,3,0.5
state_city_CO_WESTMINSTER,0,3,0.5
state_city_CT,0,3,0.5
state_city_CT_BRIDGEPORT,3,3,0.5
state_city_CT_HARTFORD,0,3,0.5
state_city_CT_NEW_HAVEN,0,3,0.5
state_city_CT_STAMFORD,0,3,0.5
state_city_CT_WATERBURY,0,3,0.5
state_city_DC,2,3,0.5
state_city_DC_WASHINGTON,0,3,0.5
state_city_DE,8,3,0.5
state_city_FL,0,3,0.5
state_city_FL_CAPE_CORAL,0,3,0.5
state_city_FL_CLEARWATER,0,3,0.5
state_city_FL_FORT_LAUDERDALE,0,3,0.5
state_city_FL_GAINESVILLE,0,3,0.5
state_city_FL_HIALEAH,0,3,0.5
state_city_FL_HOLLYWOOD,0,3,0.5
state_city_FL_JACKSONVILLE,0,3,0.5
state_city_FL_LAKELAND,0,3,0.5
state_city_FL_MIAMI,0,3,0.5
state_city_FL_MIRAMAR,0,3,0.5
state_city_FL_ORLANDO,0,3,0.5
state_city_FL_PALM_BAY,0,3,0.5
state_city_FL_PALM_COAST,0,3,0.5
state_city_FL_PEMBROKE_PINES,0,3,0.5
state_city_FL_TALLAHASSEE,0,3,0.5
state_city_FL_TAMPA,0,3,0.5
state_city_FL_WEST_PALM_BEACH,1,3,0.5
state_city_GA,8,3,0.5
state_city_GA_ATLANTA,0,3,0.5
state_city_GA_COLUMBUS,0,3,0.5
state_city_GA_SAVANNAH,0,3,0.5
state_city_HI,0,3,0.5
state_city_IA,0,3,0.5
state_city_IA_CEDAR_RAPIDS,0,3,0.5
state_city_IA_DAVENPORT,0,3,0.5
state_city_IA_DES_MOINES,0,3,0.5
state_city_ID,5,3,0.5
state_city_ID_NAMPA,0,3,0.5
state_city_IL,0,3,0.5
state_city_IL_AURORA,0,3,0.5
state_city_IL_CHICAGO,0,3,0.5
state_city_IL_ELGIN,0,3,0.5
state_city_IL_JOLIET,0,3,0.5
state_city_IL_NAPERVILLE,0,3,0.5
state_city_IL_PEORIA,0,3,0.5
state_city_IL_ROCKFORD,0,3,0.5
state_city_IL_SPRINGFIELD,0,3,0.5
state_city_IN,0,3,0.5
state_city_IN_CARMEL,0,3,0.5
state_city_IN_EVANSVILLE,0,3,0.5
state_city_IN_FORT_WAYNE,0,3,0.5
state_city_IN_SOUTH_BEND,0,3,0.5
state_city_KS,0,3,0.5
state_city_KS_KANSAS_CITY,0,3,0.5
state_city_KS_OLATHE,0,3,0.5
state_city_KS_OVERLAND_PARK,0,3,0.5
state_city_KS_TOPEKA,0,3,0.5
state_city_KS_WICHITA,0,3,0.5
state_city_KY,12,3,0.5
state_city_LA,0,3,0.5
state_city_LA_BATON_ROUGE,0,3,0.5
state_city_LA_LAFAYETTE,0,3,0.5
state_city_LA_NEW_ORLEANS,0,3,0.5
state_city_LA_SHREVEPORT,0,3,0.5
state_city_MA,0,3,0.5
state_city_MA_BOSTON,0,3,0.5
state_city_MA_BROCKTON,0,3,0.5
state_city_MA_CAMBRIDGE,0,3,0.5
state_city_MA_LOWELL,0,3,0.5
state_city_MA_NEW_BEDFORD,0,3,0.5
state_city_MA_SPRINGFIELD,0,3,0.5
state_city_MA_WORCESTER,0,3,0.5
state_city_MD,5,3,0.5
state_city_MD_BALTIMORE,0,3,0.5
state_city_ME,0,3,0.5
state_city_MI,0,3,0.5
state_city_MI_ANN_ARBOR,0,3,0.5
state_city_MI_DEARBORN,0,3,0.5
state_city_MI_DETROIT,0,3,0.5
state_city_MI_GRAND_RAPIDS,2,3,0.5
state_city_MI_LANSING,0,3,0.5
state_city_MI_WARREN,0,3,0.5
state_city_MN,0,3,0.5
state_city_MN_MINNEAPOLIS,0,3,0.5
state_city_MN_ROCHESTER,0,3,0.5
state_city_MO,3,3,0.5
state_city_MO_COLUMBIA,0,3,0.5
state_city_MO_INDEPENDENCE,0,3,0.5
state_city_MO_KANSAS_CITY,0,3,0.5
state_city_MO_SPRINGFIELD,0,3,0.5
state_city_MS,0,3,0.5
state_city_MS_JACKSON,0,3,0.5
state_city_MT,21,3,0.5
state_city_MT_BILLINGS,0,3,0.5
state_city_NC,0,3,0.5
state_city_NC_CHARLOTTE,0,3,0.5
state_city_NC_CONCORD,0,3,0.5
state_city_NC_DURHAM,0,3,0.5
state_city_NC_FAYETTEVILLE,0,3,0.5
state_city_NC_GREENSBORO,0,3,0.5
state_city_NC_HIGH_POINT,0,3,0.5
state_city_NC_RALEIGH,0,3,0.5
state_city_NC_WILMINGTON,0,3,0.5
state_city_NC_WINSTON-SALEM,0,3,0.5
state_city_ND,1,3,0.5
state_city_ND_FARGO,0,3,0.5
state_city_NE,0,3,0.5
state_city_NE_LINCOLN,0,3,0.5
state_city_NE_OMAHA,0,3,0.5
state_city_NH,0,3,0.5
state_city_NH_MANCHESTER,0,3,0.5
state_city_NJ_ELIZABETH,0,3,0.5
state_city_NJ_JERSEY_CITY,0,3,0.5
state_city_NJ_NEWARK,0,3,0.5
state_city_NJ_PATERSON,0,3,0.5
state_city_NM,1,3,0.5
state_city_NM_ALBUQUERQUE,0,3,0.5
state_city_NM_LAS_CRUCES,0,3,0.5
state_city_NV,2,3,0.5
state_city_NV_HENDERSON,0,3,0.5
state_city_NV_LAS_VEGAS,0,3,0.5
state_city_NV_NORTH_LAS_VEGAS,0,3,0.5
state_city_NV_RENO,0,3,0.5
state_city_NV_SPARKS,0,3,0.5
state_city_NY,1,3,0.5
state_city_NY_ALBANY,0,3,0.5
state_city_NY_BUFFALO,0,3,0.5
state_city_NY_NEW_YORK,0,3,0.5
state_city_NY_ROCHESTER,1,3,0.5
state_city_NY_SYRACUSE,0,3,0.5
state_city_NY_YONKERS,0,3,0.5
state_city_OH,2,3,0.5
state_city_OH_AKRON,0,3,0.5
state_city_OH_CINCINNATI,0,3,0.5
state_city_OH_CLEVELAND,0,3,0.5
state_city_OH_COLUMBUS,0,3,0.5
state_city_OH_DAYTON,0,3,0.5
state_city_OH_TOLEDO,0,3,0.5
state_city_OK,3,3,0.5
state_city_OK_BROKEN_ARROW,0,3,0.5
state_city_OK_NORMAN,0,3,0.5
state_city_OK_OKLAHOMA_CITY,0,3,0.5
state_city_OK_TULSA,0,3,0.5
state_city_OR,1,3,0.5
state_city_OR_BEND,0,3,0.5
state_city_OR_GRESHAM,0,3,0.5
state_city_OR_HILLSBORO,0,3,0.5
state_city_OR_PORTLAND,0,3,0.5
state_city_OR_SALEM,0,3,0.5
state_city_PA,0,3,0.5
state_city_PA_ALLENTOWN,0,3,0.5
state_city_PA_PHILADELPHIA,0,3,0.5
state_city_PA_PITTSBURGH,0,3,0.5
state_city_PR,28,3,0.5
state_city_RI_PROVIDENCE,0,3,0.5
state_city_SC,0,3,0.5
state_city_SC_CHARLESTON,0,3,0.5
state_city_SC_COLUMBIA,0,3,0.5
state_city_SD,1,3,0.5
state_city_SD_SIOUX_FALLS,0,3,0.5
state_city_TN,0,3,0.5
state_city_TN_CHATTANOOGA,0,3,0.5
state_city_TN_KNOXVILLE,0,3,0.5
state_city_TN_MEMPHIS,5,3,0.5
state_city_TN_MURFREESBORO,0,3,0.5
state_city_TX,1,3,0.5
state_city_TX_ABILENE,0,3,0.5
state_city_TX_ALLEN,0,3,0.5
state_city_TX_AMARILLO,0,3,0.5
state_city_TX_ARLINGTON,0,3,0.5
state_city_TX_AUSTIN,0,3,0.5
state_city_TX_BEAUMONT,0,3,0.5
state_city_TX_BROWNSVILLE,0,3,0.5
state_city_TX_CARROLLTON,0,3,0.5
state_city_TX_COLLEGE_STATION,0,3,0.5
state_city_TX_CONROE,0,3,0.5
state_city_TX_CORPUS_CHRISTI,0,3,0.5
state_city_TX_DALLAS,0,3,0.5
state_city_TX_DENTON,0,3,0.5
state_city_TX_EDINBURG,0,3,0.5
state_city_TX_EL_PASO,0,3,0.5
state_city_TX_FORT_WORTH,0,3,0.5
state_city_TX_FRISCO,0,3,0.5
state_city_TX_HOUSTON,0,3,0.5
state_city_TX_IRVING,0,3,0.5
state_city_TX_KILLEEN,0,3,0.5
state_city_TX_LAREDO,0,3,0.5
state_city_TX_LEWISVILLE,0,3,0.5
state_city_TX_LUBBOCK,0,3,0.5
state_city_TX_MCALLEN,0,3,0.5
state_city_TX_MCKINNEY,0,3,0.5
state_city_TX_MESQUITE,0,3,0.5
state_city_TX_MIDLAND,0,3,0.5
state_city_TX_NEW_BRAUNFELS,0,3,0.5
state_city_TX_ODESSA,0,3,0.5
state_city_TX_PASADENA,0,3,0.5
state_city_TX_PEARLAND,0,3,0.5
state_city_TX_PLANO,0,3,0.5
state_city_TX_RICHARDSON,0,3,0.5
state_city_TX_ROUND_ROCK,0,3,0.5
state_city_TX_SAN_ANTONIO,0,3,0.5
state_city_TX_SUGAR_LAND,0,3,0.5
state_city_TX_TYLER,0,3,0.5
state_city_TX_WACO,0,3,0.5
state_city_TX_WICHITA_FALLS,0,3,0.5
state_city_UT,0,3,0.5
state_city_UT_PROVO,0,3,0.5
state_city_UT_SALT_LAKE_CITY,0,3,0.5
state_city_UT_WEST_JORDAN,0,3,0.5
state_city_VA,1,3,0.5
state_city_VA_ALEXANDRIA,0,3,0.5
state_city_VA_CHESAPEAKE,0,3,0.5
state_city_VA_HAMPTON,0,3,0.5
state_city_VA_NEWPORT_NEWS,0,3,0.5
state_city_VA_NORFOLK,0,3,0.5
state_city_VA_RICHMOND,0,3,0.5
state_city_VA_SUFFOLK,0,3,0.5
state_city_VA_VIRGINIA_BEACH,0,3,0.5
state_city_VT,0,3,0.5
state_city_WA,8,3,0.5
state_city_WA_BELLEVUE,0,3,0.5
state_city_WA_EVERETT,0,3,0.5
state_city_WA_RENTON,0,3,0.5
state_city_WA_SEATTLE,0,3,0.5
state_city_WA_SPOKANE,0,3,0.5
state_city_WA_TACOMA,0,3,0.5
state_city_WA_VANCOUVER,0,3,0.5
state_city_WI,0,3,0.5
state_city_WI_GREEN_BAY,0,3,0.5
state_city_WI_MADISON,0,3,0.5
state_city_WI_MILWAUKEE,0,3,0.5
state_city_WV,1,3,0.5
state_city_WY,0,3,0.5
delta_xmas,170,3,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone,44,3,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone,62,3,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone,50,3,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone,49,3,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone,100,3,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone,40,3,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone,30,3,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone,162,3,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone,26,3,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone,109,3,0.5
inc_trans_cs_rollmean_w2,30,3,0.5
inc_trans_cs_rollmean_w4,35,3,0.5
inc_trans_cs_lag1,90,3,0.5
inc_trans_cs_lag2,48,3,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,45,3,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,12,3,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,57,3,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,57,3,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,68,3,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,66,3,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,25,3,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,21,3,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,41,3,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,34,3,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,51,3,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,42,3,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,24,3,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,8,3,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,48,3,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,31,3,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,28,3,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,20,3,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,142,3,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,82,3,0.5
inc_trans_cs_rollmean_w2_lag1,25,3,0.5
inc_trans_cs_rollmean_w2_lag2,19,3,0.5
inc_trans_cs_rollmean_w4_lag1,33,3,0.5
inc_trans_cs_rollmean_w4_lag2,95,3,0.5
horizon,109,3,0.5
inc_trans_cs,122,3,0.975
season_week,167,3,0.975
log_pop,152,3,0.975
source_flusurvnet,5,3,0.975
source_ilinet,5,3,0.975
source_nhsn_city,0,3,0.975
state_city_AK,16,3,0.975
state_city_AL,8,3,0.975
state_city_AL_BIRMINGHAM,0,3,0.975
state_city_AL_HUNTSVILLE,0,3,0.975
state_city_AL_MOBILE,0,3,0.975
state_city_AL_MONTGOMERY,0,3,0.975
state_city_AL_TUSCALOOSA,0,3,0.975
state_city_AR,7,3,0.975
state_city_AR_FAYETTEVILLE,0,3,0.975
state_city_AR_LITTLE_ROCK,0,3,0.975
state_city_AZ,3,3,0.975
state_city_AZ_CHANDLER,0,3,0.975
state_city_AZ_GLENDALE,0,3,0.975
state_city_AZ_GOODYEAR,0,3,0.975
state_city_AZ_MESA,0,3,0.975
state_city_AZ_PHOENIX,0,3,0.975
state_city_AZ_SCOTTSDALE,0,3,0.975
state_city_AZ_TEMPE,0,3,0.975
state_city_AZ_TUCSON,0,3,0.975
state_city_AZ_YUMA,0,3,0.975
state_city_CA,0,3,0.975
state_city_CA_ANAHEIM,25,3,0.975
state_city_CA_ANTIOCH,0,3,0.975
state_city_CA_BAKERSFIELD,0,3,0.975
state_city_CA_BERKELEY,0,3,0.975
state_city_CA_BURBANK,0,3,0.975
state_city_CA_CHICO,3,3,0.975
state_city_CA_CHULA_VISTA,0,3,0.975
state_city_CA_CLOVIS,0,3,0.975
state_city_CA_CORONA,17,3,0.975
state_city_CA_COSTA_MESA,0,3,0.975
state_city_CA_DOWNEY,0,3,0.975
state_city_CA_FONTANA,0,3,0.975
state_city_CA_FREMONT,0,3,0.975
state_city_CA_FRESNO,12,3,0.975
state_city_CA_FULLERTON,14,3,0.975
state_city_CA_GARDEN_GROVE,0,3,0.975
state_city_CA_GLENDALE,0,3,0.975
state_city_CA_HUNTINGTON_BEACH,0,3,0.975
state_city_CA_INGLEWOOD,0,3,0.975
state_city_CA_IRVINE,0,3,0.975
state_city_CA_LANCASTER,0,3,0.975
state_city_CA_LONG_BEACH,0,3,0.975
state_city_CA_LOS_ANGELES,0,3,0.975
state_city_CA_MODESTO,1,3,0.975
state_city_CA_MORENO_VALLEY,13,3,0.975
state_city_CA_MURRIETA,0,3,0.975
state_city_CA_OAKLAND,0,3,0.975
