"","state","week_group","week_date","confirmed_influenza","confirmed_influenza_and_covid","state_2023_estimate","state_2023","state_full"
"7088","NJ",171,2023-04-09,194,0,"9,290,841",9290841,"New Jersey"
"7089","NJ",172,2023-04-16,211,0,"9,290,841",9290841,"New Jersey"
"7090","NJ",173,2023-04-23,141,0,"9,290,841",9290841,"New Jersey"
"7091","NJ",174,2023-04-30,97,0,"9,290,841",9290841,"New Jersey"
"7092","NJ",175,2023-05-07,115,0,"9,290,841",9290841,"New Jersey"
"7093","NJ",176,2023-05-14,90,0,"9,290,841",9290841,"New Jersey"
"7094","NJ",177,2023-05-21,98,4,"9,290,841",9290841,"New Jersey"
"7095","NJ",178,2023-05-28,111,3,"9,290,841",9290841,"New Jersey"
"7096","NJ",179,2023-06-04,118,5,"9,290,841",9290841,"New Jersey"
"7097","NJ",180,2023-06-11,86,0,"9,290,841",9290841,"New Jersey"
"7098","NJ",181,2023-06-18,61,0,"9,290,841",9290841,"New Jersey"
"7099","NJ",182,2023-06-25,59,0,"9,290,841",9290841,"New Jersey"
"7100","NJ",183,2023-07-02,67,0,"9,290,841",9290841,"New Jersey"
"7101","NJ",184,2023-07-09,69,0,"9,290,841",9290841,"New Jersey"
"7102","NJ",185,2023-07-16,41,0,"9,290,841",9290841,"New Jersey"
"7103","NJ",186,2023-07-23,64,0,"9,290,841",9290841,"New Jersey"
"7104","NJ",187,2023-07-30,56,0,"9,290,841",9290841,"New Jersey"
"7105","NJ",188,2023-08-06,65,0,"9,290,841",9290841,"New Jersey"
"7106","NJ",189,2023-08-13,52,0,"9,290,841",9290841,"New Jersey"
"7107","NJ",190,2023-08-20,63,0,"9,290,841",9290841,"New Jersey"
"7108","NJ",191,2023-08-27,60,0,"9,290,841",9290841,"New Jersey"
"7109","NJ",192,2023-09-03,57,1,"9,290,841",9290841,"New Jersey"
"7110","NJ",193,2023-09-10,87,0,"9,290,841",9290841,"New Jersey"
"7111","NJ",194,2023-09-17,66,0,"9,290,841",9290841,"New Jersey"
"7112","NJ",195,2023-09-24,146,6,"9,290,841",9290841,"New Jersey"
"7113","NJ",196,2023-10-01,125,5,"9,290,841",9290841,"New Jersey"
"7114","NJ",197,2023-10-08,126,0,"9,290,841",9290841,"New Jersey"
"7115","NJ",198,2023-10-15,110,0,"9,290,841",9290841,"New Jersey"
"7116","NJ",199,2023-10-22,164,0,"9,290,841",9290841,"New Jersey"
"7117","NJ",200,2023-10-29,158,0,"9,290,841",9290841,"New Jersey"
"7118","NJ",201,2023-11-05,133,0,"9,290,841",9290841,"New Jersey"
"7119","NJ",202,2023-11-12,165,1,"9,290,841",9290841,"New Jersey"
"7120","NJ",203,2023-11-19,169,3,"9,290,841",9290841,"New Jersey"
"7121","NJ",204,2023-11-26,304,1,"9,290,841",9290841,"New Jersey"
"7122","NJ",205,2023-12-03,519,1,"9,290,841",9290841,"New Jersey"
"7123","NJ",206,2023-12-10,775,0,"9,290,841",9290841,"New Jersey"
"7124","NJ",207,2023-12-17,1365,0,"9,290,841",9290841,"New Jersey"
"7125","NJ",208,2023-12-24,2130,4,"9,290,841",9290841,"New Jersey"
"7126","NJ",209,2023-12-31,3427,17,"9,290,841",9290841,"New Jersey"
"7127","NJ",210,2024-01-07,3925,21,"9,290,841",9290841,"New Jersey"
"7128","NJ",211,2024-01-14,3642,0,"9,290,841",9290841,"New Jersey"
"7129","NJ",212,2024-01-21,3027,6,"9,290,841",9290841,"New Jersey"
"7130","NJ",213,2024-01-28,2402,1,"9,290,841",9290841,"New Jersey"
"7131","NJ",214,2024-02-04,1979,0,"9,290,841",9290841,"New Jersey"
"7132","NJ",215,2024-02-11,1972,0,"9,290,841",9290841,"New Jersey"
"7133","NJ",216,2024-02-18,2030,0,"9,290,841",9290841,"New Jersey"
"7134","NJ",217,2024-02-25,1812,0,"9,290,841",9290841,"New Jersey"
"7135","NJ",218,2024-03-03,1903,0,"9,290,841",9290841,"New Jersey"
"7136","NJ",219,2024-03-10,1630,0,"9,290,841",9290841,"New Jersey"
"7137","NJ",220,2024-03-17,1337,5,"9,290,841",9290841,"New Jersey"
"7138","NJ",221,2024-03-24,1080,5,"9,290,841",9290841,"New Jersey"
"7139","NJ",222,2024-03-31,974,1,"9,290,841",9290841,"New Jersey"
"7140","NJ",223,2024-04-07,965,3,"9,290,841",9290841,"New Jersey"
"7141","NJ",224,2024-04-14,754,5,"9,290,841",9290841,"New Jersey"
"7142","NJ",225,2024-04-21,574,0,"9,290,841",9290841,"New Jersey"
"7143","NJ",NA,2024-04-27,407,0,"9,290,841",9290841,"New Jersey"
"7144","NM",11,2020-03-15,0,0,"2,114,371",2114371,"New Mexico"
"7145","NM",12,2020-03-22,0,0,"2,114,371",2114371,"New Mexico"
"7146","NM",13,2020-03-29,0,0,"2,114,371",2114371,"New Mexico"
"7147","NM",14,2020-04-05,0,0,"2,114,371",2114371,"New Mexico"
"7148","NM",15,2020-04-12,0,0,"2,114,371",2114371,"New Mexico"
"7149","NM",16,2020-04-19,0,0,"2,114,371",2114371,"New Mexico"
"7150","NM",17,2020-04-26,0,0,"2,114,371",2114371,"New Mexico"
"7151","NM",18,2020-05-03,0,0,"2,114,371",2114371,"New Mexico"
"7152","NM",19,2020-05-10,0,0,"2,114,371",2114371,"New Mexico"
"7153","NM",20,2020-05-17,0,0,"2,114,371",2114371,"New Mexico"
"7154","NM",21,2020-05-24,0,0,"2,114,371",2114371,"New Mexico"
"7155","NM",22,2020-05-31,0,0,"2,114,371",2114371,"New Mexico"
"7156","NM",23,2020-06-07,0,0,"2,114,371",2114371,"New Mexico"
"7157","NM",24,2020-06-14,0,0,"2,114,371",2114371,"New Mexico"
"7158","NM",25,2020-06-21,0,0,"2,114,371",2114371,"New Mexico"
"7159","NM",26,2020-06-28,0,0,"2,114,371",2114371,"New Mexico"
"7160","NM",27,2020-07-05,0,0,"2,114,371",2114371,"New Mexico"
"7161","NM",28,2020-07-12,0,0,"2,114,371",2114371,"New Mexico"
"7162","NM",29,2020-07-19,0,0,"2,114,371",2114371,"New Mexico"
"7163","NM",30,2020-07-26,0,0,"2,114,371",2114371,"New Mexico"
"7164","NM",31,2020-08-02,0,0,"2,114,371",2114371,"New Mexico"
"7165","NM",32,2020-08-09,0,0,"2,114,371",2114371,"New Mexico"
"7166","NM",33,2020-08-16,0,0,"2,114,371",2114371,"New Mexico"
"7167","NM",34,2020-08-23,0,0,"2,114,371",2114371,"New Mexico"
"7168","NM",35,2020-08-30,0,0,"2,114,371",2114371,"New Mexico"
"7169","NM",36,2020-09-06,0,0,"2,114,371",2114371,"New Mexico"
"7170","NM",37,2020-09-13,0,0,"2,114,371",2114371,"New Mexico"
"7171","NM",38,2020-09-20,0,0,"2,114,371",2114371,"New Mexico"
"7172","NM",39,2020-09-27,0,0,"2,114,371",2114371,"New Mexico"
"7173","NM",40,2020-10-04,0,0,"2,114,371",2114371,"New Mexico"
"7174","NM",41,2020-10-11,0,0,"2,114,371",2114371,"New Mexico"
"7175","NM",42,2020-10-18,0,0,"2,114,371",2114371,"New Mexico"
"7176","NM",43,2020-10-25,10,34,"2,114,371",2114371,"New Mexico"
"7177","NM",44,2020-11-01,8,44,"2,114,371",2114371,"New Mexico"
"7178","NM",45,2020-11-08,38,42,"2,114,371",2114371,"New Mexico"
"7179","NM",46,2020-11-15,30,3,"2,114,371",2114371,"New Mexico"
"7180","NM",47,2020-11-22,16,25,"2,114,371",2114371,"New Mexico"
"7181","NM",48,2020-11-29,11,59,"2,114,371",2114371,"New Mexico"
"7182","NM",49,2020-12-06,9,53,"2,114,371",2114371,"New Mexico"
"7183","NM",50,2020-12-13,16,34,"2,114,371",2114371,"New Mexico"
"7184","NM",51,2020-12-20,40,41,"2,114,371",2114371,"New Mexico"
"7185","NM",52,2020-12-27,16,92,"2,114,371",2114371,"New Mexico"
"7186","NM",53,2021-01-03,40,47,"2,114,371",2114371,"New Mexico"
"7187","NM",54,2021-01-10,36,65,"2,114,371",2114371,"New Mexico"
"7188","NM",55,2021-01-17,50,99,"2,114,371",2114371,"New Mexico"
"7189","NM",56,2021-01-24,42,15,"2,114,371",2114371,"New Mexico"
"7190","NM",57,2021-01-31,9,0,"2,114,371",2114371,"New Mexico"
"7191","NM",58,2021-02-07,42,16,"2,114,371",2114371,"New Mexico"
"7192","NM",59,2021-02-14,42,15,"2,114,371",2114371,"New Mexico"
"7193","NM",60,2021-02-21,26,10,"2,114,371",2114371,"New Mexico"
"7194","NM",61,2021-02-28,20,3,"2,114,371",2114371,"New Mexico"
"7195","NM",62,2021-03-07,22,6,"2,114,371",2114371,"New Mexico"
"7196","NM",63,2021-03-14,5,0,"2,114,371",2114371,"New Mexico"
"7197","NM",64,2021-03-21,18,0,"2,114,371",2114371,"New Mexico"
"7198","NM",65,2021-03-28,28,0,"2,114,371",2114371,"New Mexico"
"7199","NM",66,2021-04-04,27,0,"2,114,371",2114371,"New Mexico"
"7200","NM",67,2021-04-11,28,1,"2,114,371",2114371,"New Mexico"
"7201","NM",68,2021-04-18,10,0,"2,114,371",2114371,"New Mexico"
"7202","NM",69,2021-04-25,15,40,"2,114,371",2114371,"New Mexico"
"7203","NM",70,2021-05-02,10,0,"2,114,371",2114371,"New Mexico"
"7204","NM",71,2021-05-09,10,0,"2,114,371",2114371,"New Mexico"
"7205","NM",72,2021-05-16,5,0,"2,114,371",2114371,"New Mexico"
"7206","NM",73,2021-05-23,12,0,"2,114,371",2114371,"New Mexico"
"7207","NM",74,2021-05-30,27,2,"2,114,371",2114371,"New Mexico"
"7208","NM",75,2021-06-06,31,7,"2,114,371",2114371,"New Mexico"
"7209","NM",76,2021-06-13,31,1,"2,114,371",2114371,"New Mexico"
"7210","NM",77,2021-06-20,40,0,"2,114,371",2114371,"New Mexico"
"7211","NM",78,2021-06-27,25,0,"2,114,371",2114371,"New Mexico"
"7212","NM",79,2021-07-04,16,0,"2,114,371",2114371,"New Mexico"
"7213","NM",80,2021-07-11,5,0,"2,114,371",2114371,"New Mexico"
"7214","NM",81,2021-07-18,6,0,"2,114,371",2114371,"New Mexico"
"7215","NM",82,2021-07-25,18,0,"2,114,371",2114371,"New Mexico"
"7216","NM",83,2021-08-01,16,0,"2,114,371",2114371,"New Mexico"
"7217","NM",84,2021-08-08,29,0,"2,114,371",2114371,"New Mexico"
"7218","NM",85,2021-08-15,14,0,"2,114,371",2114371,"New Mexico"
"7219","NM",86,2021-08-22,9,0,"2,114,371",2114371,"New Mexico"
"7220","NM",87,2021-08-29,0,0,"2,114,371",2114371,"New Mexico"
"7221","NM",88,2021-09-05,10,0,"2,114,371",2114371,"New Mexico"
"7222","NM",89,2021-09-12,12,0,"2,114,371",2114371,"New Mexico"
"7223","NM",90,2021-09-19,0,0,"2,114,371",2114371,"New Mexico"
"7224","NM",91,2021-09-26,6,0,"2,114,371",2114371,"New Mexico"
"7225","NM",92,2021-10-03,26,0,"2,114,371",2114371,"New Mexico"
"7226","NM",93,2021-10-10,29,0,"2,114,371",2114371,"New Mexico"
"7227","NM",94,2021-10-17,26,0,"2,114,371",2114371,"New Mexico"
"7228","NM",95,2021-10-24,28,1,"2,114,371",2114371,"New Mexico"
"7229","NM",96,2021-10-31,34,7,"2,114,371",2114371,"New Mexico"
"7230","NM",97,2021-11-07,25,3,"2,114,371",2114371,"New Mexico"
"7231","NM",98,2021-11-14,18,0,"2,114,371",2114371,"New Mexico"
"7232","NM",99,2021-11-21,30,0,"2,114,371",2114371,"New Mexico"
"7233","NM",100,2021-11-28,22,0,"2,114,371",2114371,"New Mexico"
"7234","NM",101,2021-12-05,27,5,"2,114,371",2114371,"New Mexico"
"7235","NM",102,2021-12-12,21,2,"2,114,371",2114371,"New Mexico"
"7236","NM",103,2021-12-19,9,0,"2,114,371",2114371,"New Mexico"
"7237","NM",104,2021-12-26,13,0,"2,114,371",2114371,"New Mexico"
"7238","NM",105,2022-01-02,24,0,"2,114,371",2114371,"New Mexico"
"7239","NM",106,2022-01-09,34,0,"2,114,371",2114371,"New Mexico"
"7240","NM",107,2022-01-16,26,0,"2,114,371",2114371,"New Mexico"
"7241","NM",108,2022-01-23,13,0,"2,114,371",2114371,"New Mexico"
"7242","NM",109,2022-01-30,7,0,"2,114,371",2114371,"New Mexico"
"7243","NM",110,2022-02-06,71,0,"2,114,371",2114371,"New Mexico"
"7244","NM",111,2022-02-13,34,0,"2,114,371",2114371,"New Mexico"
"7245","NM",112,2022-02-20,37,0,"2,114,371",2114371,"New Mexico"
"7246","NM",113,2022-02-27,47,0,"2,114,371",2114371,"New Mexico"
"7247","NM",114,2022-03-06,46,0,"2,114,371",2114371,"New Mexico"
"7248","NM",115,2022-03-13,70,0,"2,114,371",2114371,"New Mexico"
"7249","NM",116,2022-03-20,91,0,"2,114,371",2114371,"New Mexico"
"7250","NM",117,2022-03-27,141,0,"2,114,371",2114371,"New Mexico"
"7251","NM",118,2022-04-03,152,0,"2,114,371",2114371,"New Mexico"
"7252","NM",119,2022-04-10,188,0,"2,114,371",2114371,"New Mexico"
"7253","NM",120,2022-04-17,125,0,"2,114,371",2114371,"New Mexico"
"7254","NM",121,2022-04-24,154,0,"2,114,371",2114371,"New Mexico"
"7255","NM",122,2022-05-01,223,0,"2,114,371",2114371,"New Mexico"
"7256","NM",123,2022-05-08,246,0,"2,114,371",2114371,"New Mexico"
"7257","NM",124,2022-05-15,180,0,"2,114,371",2114371,"New Mexico"
"7258","NM",125,2022-05-22,273,0,"2,114,371",2114371,"New Mexico"
"7259","NM",126,2022-05-29,276,0,"2,114,371",2114371,"New Mexico"
"7260","NM",127,2022-06-05,277,0,"2,114,371",2114371,"New Mexico"
"7261","NM",128,2022-06-12,234,0,"2,114,371",2114371,"New Mexico"
"7262","NM",129,2022-06-19,165,0,"2,114,371",2114371,"New Mexico"
"7263","NM",130,2022-06-26,91,0,"2,114,371",2114371,"New Mexico"
"7264","NM",131,2022-07-03,108,0,"2,114,371",2114371,"New Mexico"
"7265","NM",132,2022-07-10,78,0,"2,114,371",2114371,"New Mexico"
"7266","NM",133,2022-07-17,77,12,"2,114,371",2114371,"New Mexico"
"7267","NM",134,2022-07-24,67,21,"2,114,371",2114371,"New Mexico"
"7268","NM",135,2022-07-31,50,7,"2,114,371",2114371,"New Mexico"
"7269","NM",136,2022-08-07,56,0,"2,114,371",2114371,"New Mexico"
"7270","NM",137,2022-08-14,66,0,"2,114,371",2114371,"New Mexico"
"7271","NM",138,2022-08-21,50,0,"2,114,371",2114371,"New Mexico"
"7272","NM",139,2022-08-28,39,0,"2,114,371",2114371,"New Mexico"
"7273","NM",140,2022-09-04,119,0,"2,114,371",2114371,"New Mexico"
"7274","NM",141,2022-09-11,94,0,"2,114,371",2114371,"New Mexico"
"7275","NM",142,2022-09-18,67,0,"2,114,371",2114371,"New Mexico"
"7276","NM",143,2022-09-25,74,0,"2,114,371",2114371,"New Mexico"
"7277","NM",144,2022-10-02,94,0,"2,114,371",2114371,"New Mexico"
"7278","NM",145,2022-10-09,106,0,"2,114,371",2114371,"New Mexico"
"7279","NM",146,2022-10-16,101,0,"2,114,371",2114371,"New Mexico"
"7280","NM",147,2022-10-23,110,0,"2,114,371",2114371,"New Mexico"
"7281","NM",148,2022-10-30,206,0,"2,114,371",2114371,"New Mexico"
"7282","NM",149,2022-11-06,309,0,"2,114,371",2114371,"New Mexico"
"7283","NM",150,2022-11-13,510,0,"2,114,371",2114371,"New Mexico"
"7284","NM",151,2022-11-20,673,0,"2,114,371",2114371,"New Mexico"
"7285","NM",152,2022-11-27,864,0,"2,114,371",2114371,"New Mexico"
"7286","NM",153,2022-12-04,1214,0,"2,114,371",2114371,"New Mexico"
"7287","NM",154,2022-12-11,1536,0,"2,114,371",2114371,"New Mexico"
"7288","NM",155,2022-12-18,1538,0,"2,114,371",2114371,"New Mexico"
"7289","NM",156,2022-12-25,1665,0,"2,114,371",2114371,"New Mexico"
"7290","NM",157,2023-01-01,1151,0,"2,114,371",2114371,"New Mexico"
"7291","NM",158,2023-01-08,961,1,"2,114,371",2114371,"New Mexico"
"7292","NM",159,2023-01-15,551,0,"2,114,371",2114371,"New Mexico"
"7293","NM",160,2023-01-22,215,0,"2,114,371",2114371,"New Mexico"
"7294","NM",161,2023-01-29,125,0,"2,114,371",2114371,"New Mexico"
"7295","NM",162,2023-02-05,88,0,"2,114,371",2114371,"New Mexico"
"7296","NM",163,2023-02-12,90,0,"2,114,371",2114371,"New Mexico"
"7297","NM",164,2023-02-19,59,0,"2,114,371",2114371,"New Mexico"
"7298","NM",165,2023-02-26,76,0,"2,114,371",2114371,"New Mexico"
"7299","NM",166,2023-03-05,67,0,"2,114,371",2114371,"New Mexico"
"7300","NM",167,2023-03-12,64,0,"2,114,371",2114371,"New Mexico"
"7301","NM",168,2023-03-19,40,0,"2,114,371",2114371,"New Mexico"
"7302","NM",169,2023-03-26,21,0,"2,114,371",2114371,"New Mexico"
"7303","NM",170,2023-04-02,45,0,"2,114,371",2114371,"New Mexico"
"7304","NM",171,2023-04-09,33,0,"2,114,371",2114371,"New Mexico"
"7305","NM",172,2023-04-16,23,0,"2,114,371",2114371,"New Mexico"
"7306","NM",173,2023-04-23,40,0,"2,114,371",2114371,"New Mexico"
"7307","NM",174,2023-04-30,36,0,"2,114,371",2114371,"New Mexico"
"7308","NM",175,2023-05-07,29,0,"2,114,371",2114371,"New Mexico"
"7309","NM",176,2023-05-14,23,0,"2,114,371",2114371,"New Mexico"
"7310","NM",177,2023-05-21,24,0,"2,114,371",2114371,"New Mexico"
"7311","NM",178,2023-05-28,30,0,"2,114,371",2114371,"New Mexico"
"7312","NM",179,2023-06-04,25,0,"2,114,371",2114371,"New Mexico"
"7313","NM",180,2023-06-11,12,0,"2,114,371",2114371,"New Mexico"
"7314","NM",181,2023-06-18,12,0,"2,114,371",2114371,"New Mexico"
"7315","NM",182,2023-06-25,14,0,"2,114,371",2114371,"New Mexico"
"7316","NM",183,2023-07-02,11,0,"2,114,371",2114371,"New Mexico"
"7317","NM",184,2023-07-09,14,0,"2,114,371",2114371,"New Mexico"
"7318","NM",185,2023-07-16,9,0,"2,114,371",2114371,"New Mexico"
"7319","NM",186,2023-07-23,13,0,"2,114,371",2114371,"New Mexico"
"7320","NM",187,2023-07-30,12,0,"2,114,371",2114371,"New Mexico"
"7321","NM",188,2023-08-06,13,0,"2,114,371",2114371,"New Mexico"
"7322","NM",189,2023-08-13,9,0,"2,114,371",2114371,"New Mexico"
"7323","NM",190,2023-08-20,9,0,"2,114,371",2114371,"New Mexico"
"7324","NM",191,2023-08-27,9,0,"2,114,371",2114371,"New Mexico"
"7325","NM",192,2023-09-03,15,0,"2,114,371",2114371,"New Mexico"
"7326","NM",193,2023-09-10,11,0,"2,114,371",2114371,"New Mexico"
"7327","NM",194,2023-09-17,35,0,"2,114,371",2114371,"New Mexico"
"7328","NM",195,2023-09-24,41,0,"2,114,371",2114371,"New Mexico"
"7329","NM",196,2023-10-01,38,0,"2,114,371",2114371,"New Mexico"
"7330","NM",197,2023-10-08,24,0,"2,114,371",2114371,"New Mexico"
"7331","NM",198,2023-10-15,21,0,"2,114,371",2114371,"New Mexico"
"7332","NM",199,2023-10-22,15,0,"2,114,371",2114371,"New Mexico"
"7333","NM",200,2023-10-29,18,0,"2,114,371",2114371,"New Mexico"
"7334","NM",201,2023-11-05,46,0,"2,114,371",2114371,"New Mexico"
"7335","NM",202,2023-11-12,40,0,"2,114,371",2114371,"New Mexico"
"7336","NM",203,2023-11-19,56,0,"2,114,371",2114371,"New Mexico"
"7337","NM",204,2023-11-26,67,0,"2,114,371",2114371,"New Mexico"
"7338","NM",205,2023-12-03,179,0,"2,114,371",2114371,"New Mexico"
"7339","NM",206,2023-12-10,346,0,"2,114,371",2114371,"New Mexico"
"7340","NM",207,2023-12-17,614,0,"2,114,371",2114371,"New Mexico"
"7341","NM",208,2023-12-24,900,0,"2,114,371",2114371,"New Mexico"
"7342","NM",209,2023-12-31,1213,0,"2,114,371",2114371,"New Mexico"
"7343","NM",210,2024-01-07,1324,0,"2,114,371",2114371,"New Mexico"
"7344","NM",211,2024-01-14,1012,0,"2,114,371",2114371,"New Mexico"
"7345","NM",212,2024-01-21,819,0,"2,114,371",2114371,"New Mexico"
"7346","NM",213,2024-01-28,694,0,"2,114,371",2114371,"New Mexico"
"7347","NM",214,2024-02-04,598,0,"2,114,371",2114371,"New Mexico"
"7348","NM",215,2024-02-11,535,0,"2,114,371",2114371,"New Mexico"
"7349","NM",216,2024-02-18,460,0,"2,114,371",2114371,"New Mexico"
"7350","NM",217,2024-02-25,378,0,"2,114,371",2114371,"New Mexico"
"7351","NM",218,2024-03-03,315,0,"2,114,371",2114371,"New Mexico"
"7352","NM",219,2024-03-10,318,0,"2,114,371",2114371,"New Mexico"
"7353","NM",220,2024-03-17,280,0,"2,114,371",2114371,"New Mexico"
"7354","NM",221,2024-03-24,236,0,"2,114,371",2114371,"New Mexico"
"7355","NM",222,2024-03-31,218,0,"2,114,371",2114371,"New Mexico"
"7356","NM",223,2024-04-07,159,0,"2,114,371",2114371,"New Mexico"
"7357","NM",224,2024-04-14,125,0,"2,114,371",2114371,"New Mexico"
"7358","NM",225,2024-04-21,84,0,"2,114,371",2114371,"New Mexico"
"7359","NM",NA,2024-04-27,98,0,"2,114,371",2114371,"New Mexico"
"7360","NV",1,2020-01-05,40,28,"3,194,176",3194176,"Nevada"
"7361","NV",2,2020-01-06,10,7,"3,194,176",3194176,"Nevada"
"7362","NV",4,2020-01-26,0,0,"3,194,176",3194176,"Nevada"
"7363","NV",5,2020-02-02,0,0,"3,194,176",3194176,"Nevada"
"7364","NV",6,2020-02-09,0,0,"3,194,176",3194176,"Nevada"
"7365","NV",7,2020-02-16,0,0,"3,194,176",3194176,"Nevada"
"7366","NV",8,2020-02-23,0,0,"3,194,176",3194176,"Nevada"
"7367","NV",9,2020-03-01,0,0,"3,194,176",3194176,"Nevada"
"7368","NV",10,2020-03-08,0,0,"3,194,176",3194176,"Nevada"
"7369","NV",11,2020-03-15,0,0,"3,194,176",3194176,"Nevada"
"7370","NV",12,2020-03-22,0,0,"3,194,176",3194176,"Nevada"
"7371","NV",13,2020-03-29,0,0,"3,194,176",3194176,"Nevada"
"7372","NV",14,2020-04-05,0,0,"3,194,176",3194176,"Nevada"
"7373","NV",15,2020-04-12,0,0,"3,194,176",3194176,"Nevada"
"7374","NV",16,2020-04-19,0,0,"3,194,176",3194176,"Nevada"
"7375","NV",17,2020-04-26,0,0,"3,194,176",3194176,"Nevada"
"7376","NV",18,2020-05-03,0,0,"3,194,176",3194176,"Nevada"
"7377","NV",19,2020-05-10,0,0,"3,194,176",3194176,"Nevada"
"7378","NV",20,2020-05-17,0,0,"3,194,176",3194176,"Nevada"
"7379","NV",21,2020-05-24,0,0,"3,194,176",3194176,"Nevada"
"7380","NV",22,2020-05-31,0,0,"3,194,176",3194176,"Nevada"
"7381","NV",23,2020-06-07,0,0,"3,194,176",3194176,"Nevada"
"7382","NV",24,2020-06-14,0,0,"3,194,176",3194176,"Nevada"
"7383","NV",25,2020-06-21,0,0,"3,194,176",3194176,"Nevada"
"7384","NV",26,2020-06-28,0,0,"3,194,176",3194176,"Nevada"
"7385","NV",27,2020-07-05,0,0,"3,194,176",3194176,"Nevada"
"7386","NV",28,2020-07-12,0,0,"3,194,176",3194176,"Nevada"
"7387","NV",29,2020-07-19,0,0,"3,194,176",3194176,"Nevada"
"7388","NV",30,2020-07-26,0,0,"3,194,176",3194176,"Nevada"
"7389","NV",31,2020-08-02,0,0,"3,194,176",3194176,"Nevada"
"7390","NV",32,2020-08-09,2,14,"3,194,176",3194176,"Nevada"
"7391","NV",33,2020-08-16,0,0,"3,194,176",3194176,"Nevada"
"7392","NV",34,2020-08-23,0,0,"3,194,176",3194176,"Nevada"
"7393","NV",35,2020-08-30,0,0,"3,194,176",3194176,"Nevada"
"7394","NV",36,2020-09-06,0,0,"3,194,176",3194176,"Nevada"
"7395","NV",37,2020-09-13,0,0,"3,194,176",3194176,"Nevada"
"7396","NV",38,2020-09-20,0,0,"3,194,176",3194176,"Nevada"
"7397","NV",39,2020-09-27,0,0,"3,194,176",3194176,"Nevada"
"7398","NV",40,2020-10-04,0,0,"3,194,176",3194176,"Nevada"
"7399","NV",41,2020-10-11,0,0,"3,194,176",3194176,"Nevada"
"7400","NV",42,2020-10-18,0,0,"3,194,176",3194176,"Nevada"
"7401","NV",43,2020-10-25,1,11,"3,194,176",3194176,"Nevada"
"7402","NV",44,2020-11-01,7,2,"3,194,176",3194176,"Nevada"
"7403","NV",45,2020-11-08,12,9,"3,194,176",3194176,"Nevada"
"7404","NV",46,2020-11-15,16,5,"3,194,176",3194176,"Nevada"
"7405","NV",47,2020-11-22,12,2,"3,194,176",3194176,"Nevada"
"7406","NV",48,2020-11-29,12,0,"3,194,176",3194176,"Nevada"
"7407","NV",49,2020-12-06,33,4,"3,194,176",3194176,"Nevada"
"7408","NV",50,2020-12-13,37,6,"3,194,176",3194176,"Nevada"
"7409","NV",51,2020-12-20,58,24,"3,194,176",3194176,"Nevada"
"7410","NV",52,2020-12-27,48,22,"3,194,176",3194176,"Nevada"
"7411","NV",53,2021-01-03,66,40,"3,194,176",3194176,"Nevada"
"7412","NV",54,2021-01-10,74,32,"3,194,176",3194176,"Nevada"
"7413","NV",55,2021-01-17,66,14,"3,194,176",3194176,"Nevada"
"7414","NV",56,2021-01-24,43,7,"3,194,176",3194176,"Nevada"
"7415","NV",57,2021-01-31,75,11,"3,194,176",3194176,"Nevada"
"7416","NV",58,2021-02-07,22,0,"3,194,176",3194176,"Nevada"
"7417","NV",59,2021-02-14,11,0,"3,194,176",3194176,"Nevada"
"7418","NV",60,2021-02-21,7,5,"3,194,176",3194176,"Nevada"
"7419","NV",61,2021-02-28,18,0,"3,194,176",3194176,"Nevada"
"7420","NV",62,2021-03-07,19,0,"3,194,176",3194176,"Nevada"
"7421","NV",63,2021-03-14,36,0,"3,194,176",3194176,"Nevada"
"7422","NV",64,2021-03-21,43,6,"3,194,176",3194176,"Nevada"
"7423","NV",65,2021-03-28,26,0,"3,194,176",3194176,"Nevada"
"7424","NV",66,2021-04-04,23,0,"3,194,176",3194176,"Nevada"
"7425","NV",67,2021-04-11,12,0,"3,194,176",3194176,"Nevada"
"7426","NV",68,2021-04-18,15,9,"3,194,176",3194176,"Nevada"
"7427","NV",69,2021-04-25,18,2,"3,194,176",3194176,"Nevada"
"7428","NV",70,2021-05-02,16,0,"3,194,176",3194176,"Nevada"
"7429","NV",71,2021-05-09,13,8,"3,194,176",3194176,"Nevada"
"7430","NV",72,2021-05-16,11,0,"3,194,176",3194176,"Nevada"
"7431","NV",73,2021-05-23,3,8,"3,194,176",3194176,"Nevada"
"7432","NV",74,2021-05-30,6,3,"3,194,176",3194176,"Nevada"
"7433","NV",75,2021-06-06,11,8,"3,194,176",3194176,"Nevada"
"7434","NV",76,2021-06-13,9,0,"3,194,176",3194176,"Nevada"
"7435","NV",77,2021-06-20,24,0,"3,194,176",3194176,"Nevada"
"7436","NV",78,2021-06-27,48,0,"3,194,176",3194176,"Nevada"
"7437","NV",79,2021-07-04,13,0,"3,194,176",3194176,"Nevada"
"7438","NV",80,2021-07-11,5,0,"3,194,176",3194176,"Nevada"
"7439","NV",81,2021-07-18,12,8,"3,194,176",3194176,"Nevada"
"7440","NV",82,2021-07-25,5,3,"3,194,176",3194176,"Nevada"
"7441","NV",83,2021-08-01,4,1,"3,194,176",3194176,"Nevada"
"7442","NV",84,2021-08-08,0,0,"3,194,176",3194176,"Nevada"
"7443","NV",85,2021-08-15,19,2,"3,194,176",3194176,"Nevada"
"7444","NV",86,2021-08-22,11,6,"3,194,176",3194176,"Nevada"
